acode,name
11B5T1G2,Schmid Guido
11B991GC,Iten Lilo
11BC11GR,Hug Michel
11BC21GH,Blumenstein Dieter
11BCL1GQ,Wolf Hubert
11BCS1G5,Rigassi Mario
11BGR1GY,Luder Heinz
11BJ11GK,Lehmann Rolf
11BJS1GN,Schwab Rolf
11BP81GA,Peterhans Stefan
11BRA1G6,Degoumois Andrée
11BRY1G2,Schleuniger Guido
11BT21G7,Müller Werner
11BUK1GN,Schneider Bruno
11BWW1G8,Widmer Annamaria
18X288U8,Meier Heinz
18X4P8UB,Berndt Hans-Joerg
1D1ZNDBZ,Meier Roland
1ES3SEPY,Schweizer Christian
1ESAKEP6,Vogel Mathias
1ESFKEP1,Suter André
1ESSQEP3,Lustenberger Cornelia
1L61YL39,Rotzer Urs
1L629L3P,Staudenmann Stefan
1L6XPL3K,Schalt Daniel
1L6Z5L35,Staub Peter
1L6Z7L3R,Wiederkehr Michael
1N8BFNXM,Knobloch Peter
1QH76Q9M,Artho Pius
1QHE3Q9D,Rimann Ursula
1QHRGQ9X,Fattini Gabriela
1QHW8Q9E,Gehringer Rolf
272JY7DU,Arnold André
2C7NYC2W,Ganziani Ramona
31B3N1GW,Fischer Walter
31B691GD,Grossmann Jörg
33K2S3A6,Ummel Beat
33K4B3A6,Truttmann Bär Verena
33KGW3AX,Schürch Fränzi
33KHP3AE,Schalch Urs
3632A6K6,Weber Richard
3635N6KW,Längle Lucas
363C96KY,Gruber Veronika
363EP6KX,Gast Selina
363LR6K4,Schenkel Philippe
363MB6KM,Haldemann Marianne
363PQ6KB,Baumann Cédric
363R56K7,Reich Daniel
363S36KK,Matt Brigitte
363SY6K1,Baumgartner Julian
363W46KK,Mühlberg Tobias
363ZL6KZ,Eggenschwiler Patrick
39C2997H,Conti Antonio
39C6D97X,Kim Marco
39C8N972,Berner Adrian
39CH297A,Kummle Thomas
39CK3971,Glaus Corinna
39CP5977,Binder Lisa
39CR5975,Hofmann Pia
39CWD97W,Lehmann Patrik
3BG7DBYJ,Meier Gérard
3BG9SBYP,Meier Esther
3BGP5BYJ,Merki Jürg W.
3BGU2BYG,Käppeli Andrea
3BGU9BY8,Zeller Peter
3BGY5BYA,Menzi Christoph
3L623L3P,Wirthner Stephan
3L63AL39,Bijelic Vera
3L64RL3P,Frieden Jasmin
3L664L3P,Meier Kusi
3L67YL31,Pfister Susi
3L68XL3B,Kundert Corinne
3L69TL3R,Hurter Jonas
3L6AAL3K,Sahli Fabian
3L6AGL3B,Schubien Wiebke
3L6BEL3U,Zumsteg Patricia
3L6C7L3G,Häfeli Uschi
3L6CHL3X,Jenni Hans
3L6D6L39,Fischer Bettina
3L6EAL3G,Friederich Rahel
3L6F5L3G,Ohler Christian
3L6GML3B,Stäuble Marc
3L6GZL3K,Solenthaler Jürg
3L6JBL34,Kellerhals Martin
3L6LUL33,Martin Bernadette
3L6MUL3R,Albisser Alessandra
3L6PPL31,Eifler Kilian
3L6UTL36,Florin Ayla
3L6XGL3K,Siegrist Ueli
3L6XXL3B,Weber Paul
3L6Y2L36,Steigmeier Linus
3L6Y5L34,Bürk Anja
3L6ZAL3R,Schriber Katjana
3P4D6PTM,Schmid Hans
3UR2NUMX,Forster Muriel
3UR9WUMT,Welte Thomas
3URDHUM1,Kreis Pascal
3URDLUMN,von Burg Peter
3URHPUM3,Aebi Agnes
43K3P3AY,Rimann Rico
43KCA3AT,Kühnis Till
43KCS3AD,Ritschard Noel
43KF23AT,Graf Christian
43KGA3AP,Gmür Nora
43KWG3A7,Mischler Hanspeter
463FE6KL,Schwendimann Annemarie
463JE6KH,Werly Michel
463Y46KH,Kabosch Dino
4C7QMC23,Ammann Dominique
4GYABG51,Kury Anita
4GYAHG5N,Böcker Daniel
4GYXNG5L,Hächler Roland
4P46JPTN,Röthlisberger Sarah
4P4BDPTE,Berger Dennis
4P4BZPTC,Ramos Da Silva Marcelo
4P4HMPTT,Bernauer Eugen
4P4LJPTX,Keller Cynthia
4P4PEPTZ,Steiner Stephan
4P4Q9PTB,Pfister Till
4P4R9PTA,Schwammberger Jasmin
4P4WAPTH,Eugster Patrick
4RMRHRFL,Häfliger Beat
4SP12S47,Truttmann Stefanie
4SP1YS4P,Vögele Mathias
4SP29S4G,Schupp Martin
4SP2XS4A,Kissel Harald
4SP35S43,Scheible Kathrin
4SP3FS4T,Schultz Konrad
4SP4SS4A,Suter Roland
4SP5KS4K,Schädler Sandra
4SP6BS4A,Stähli Stephen
4SP6RS4G,Malischke Dieter
4SP8AS4M,Vögeli Dorothea
4SP8LS49,Dahinden Alexandra
4SP9DS44,Hertach Stefan
4SP9QS46,Sclabas Silia
4SPA8S4M,Schmid Susanne
4SPB9S47,Wopmann Marco
4SPC5S4C,Burger Joel
4SPC6S4S,Schimmer Robert
4SPDBS43,Fäs Priska
4SPDUS4T,Rihm Thomas
4SPE2S4C,Eckert Johanna
4SPF9S4S,Schriber Katjana
4SPFNS4C,Bigler Markus
4SPGHS4M,Koferli Marion
4SPHGS44,Hungerbuehler Samuel
4SPJ4S4U,Imhof Fabian
4SPJ7S4Y,Imhof Tina
4SPLXS4G,Gey Johannes
4SPMYS44,Troxler Aline
4SPNAS47,Reinhard Edgar
4SPQGS4K,Denz Nico
4SPS6S4C,Mock Jacqueline
4SPT2S4T,Rüttimann Dominik
