acode,name
22B27B2UL,Juvet Jo
22B4CB2UE,Epitaux Guillaume
22B8SB2U8,Reuse Janine
22B96B2UX,Clavery Erik
22BAJB2UD,Chapuis Sherpa Ngima Yang
22BMJB2UX,Gantenbein Julien
22BZFB2UH,Schaller Deak Céline
33J1HJ3ZT,von Braun Albert
33J1XJ3Z3,Labarre Fred
33J37J3ZA,Andrey Julien
33J3NJ3ZG,Raspail Pauline
33J5RJ3ZY,Collomb Martial
33J7NJ3ZC,Jacquod Caroline
33JC5J3Z4,Altorfer Oliver
33JFNJ3Z4,Lacher Regula
33JNEJ3Z3,Parisod Daniel
33JNLJ3ZT,Vercruysse Filip
33JQ9J3ZY,Gallaz Sylvain
33JS2J3ZF,Denais Jean-Pierre
33JSAJ3ZC,Bersier Alain
33JTJJ3ZG,Bobe Gilles
33JURJ3ZY,Rai Manikala
33JWNJ3ZC,Hugli Jean-Marc
33JWWJ3ZF,Mertenat Michel
33JYSJ3ZM,Friedli Jérôme
4482884Q4,Seviant Luc
4483E84Q5,Savard Caroline
4485H84Q7,Halimi Raphael
4485H84QW,Matti Bernadette
4487J84QK,Carlos Fernandez
4488Y84QA,Batty Edward
4489P84QY,Hug Mathias
448BZ84QA,Bernard Agnès
448C684QK,Musso Christelle
448FF84QY,Balmelli Jean-Marc
448FU84QJ,Schlaubitz Alexandre
448HJ84QZ,Guzzi Simone
448HR84QM,Feurer Patricia
448J584QT,Sumi Patrick
448K284Q5,Maxheim Stephanie
448L284Q4,Clément Emilie
448L584Q2,Vargas Nereida
448NZ84Q5,Dufour Philippe
448PJ84Q2,Wicht Linda
448PW84Q4,Panchaud Brigitte
448QE84Q7,Vout Dawn
448QE84QW,Hirt Claire
448RF84QM,Rollins Mark
448S584QK,Picard Marie-Laure
448SN84QN,Freymond Maxime
448TM84QF,Cauvet Damien
448UH84Q7,Kolly Markus
448WD84QN,Casteran Claire
448WJ84QK,Rittener Cindy
448XH84QT,Blake Gareth
448YS84QT,Dormond Stéphanie
448ZQ84QM,Odermatt Jeannette
55S1SS568,Délèze Julien
55SC3S56L,Aubert Gras Micheline
55SCYS562,Emsden Gavin
55SDYS56Q,Binggeli Laurent
55SEMS561,Diserens Marie-Claire
55SF7S561,Etxebarria Aitor
55SFKS56N,Desurmont Gaylord
55SN1S568,Alves Sucena Melo Luis Ca
55SQBS56Z,Worster Vicky
55SR6S56X,Cazaux Frederic
55SSZS56L,Gerber Sébastien
55STUS568,Fournier Margot
55SU3S56Z,George Victoria
55SWQS56L,Berchtold Anne
55SY4S56Z,Wildbolz Nicolas
7713E17X2,Vindayer Christophe
7715U17X8,Moreillon Sandra
7715Y17XA,Bocion Nicolas
7717G17XZ,Besse Pierre-André
7718217XE,Delacour Guillaume
7718N17XF,Hromkovic Juraj
771AL17XE,Lloyd Timothy
771B117XE,Chevalley Patrick
771BX17XF,Roger Olivier
771F217XW,Sommer Laurent
771J517XQ,Ehrenberger Dieter
771KG17XF,Ratat Jean Marie
771LY17XJ,Salvador Christelle
771MQ17XW,Doffey Philippe
771NZ17X2,Vial André
771PA17XJ,Brodard Dimitri
771QH17X8,Ulrich Florian
771QR17XA,Eisebraun Leonie
771RL17XT,Luzio Fadri
771RY17XD,Clerc Jerome
771SU17XZ,Ries Jean-Marc
771TD17XN,Michel Eddy
771UU17X8,Charbonnet Nicolas
771UY17XA,Schimpf Caroline
771YA17XA,Godel Nicolas
771YG17X8,Charpié Frederic
771ZN17XD,Lugrin Armand
9922629NG,Kolly Pierre
9924U29NG,Etienne Yves
9928829N9,Voisin Vincent
992AB29N9,Gerber Pascale
992AZ29NM,De Donno Fabiano
992BU29N9,Hertzeisen David
992LE29NG,Vallet Marc
992MC29N4,Parsy Simon
992ZZ29N4,Meylan François
AAH1WHAS1,Rochat Noellette
AAH26HASZ,Godel Jean-Bernard
AAH38HAS1,von Siebenthal Nathalie
AAH42HASJ,Lovey Samuel
AAH6JHASJ,Holzmann Luc
AAH88HASL,Ballarini Marco
AAH9FHASD,Bastiani Jean Christophe
AAHABHASL,Zbinden Beat
AAHARHAS2,Combazard Karl
AAHCTHASW,Flageollet Denis
AAHDUHASJ,Worster Kevin
AAHEXHASD,Curchod Pierre-André
AAHFHHASD,Monnin Yann
AAHG6HASE,Bigey Tatiana
AAHGBHASF,Parisod Louis
AAHJPHASF,Didelot Gérard
AAHM3HASD,Piccin Steeve
AAHTWHASN,Betrisey Pierre
AAHUEHASQ,Grubben Maurice
AAHYHHASQ,Paget Vincent
AAHZGHAS8,Rebillard Sylvain
BB5385BFP,Rochat Michael
BB5UM5BFB,Agassis Jean-Luc
CCD14DC8J,Nicolier Dylan
CCD18DC8Y,Blanc Alfred
CCD2DDC87,Sumi Florence
CCD3EDC8Y,Marti Martin
CCD3YDC8J,Genet Stéphane
CCD4QDC87,Aeby Patrick
CCD5GDC8C,Ménard Bruno
CCD6FDC8M,Martinet Anouck
CCD6HDC8Z,Schlaubitz Anatole
CCD8FDC8K,Spazzafumo Lorena
CCD9CDC8A,Valterio Baumann Nicole
CCDAEDC8K,Cametti Yvan
CCDC2DC8A,Kanemitsu Michiko
CCDDMDC8Z,Moreau Pascal
CCDDSDC8M,Chapuis Jeremie
CCDEJDC8A,Teuscher Philippe
CCDFZDC8A,Houillon Christelle
CCDG4DC84,Messerli Margaux
CCDJKDC82,Kempter Kevin
CCDJMDC84,Debrunner Cédric
CCDM5DC85,Badre Marie
CCDNZDC8Y,Roueche Julien
CCDQ3DC8F,Schmid Fredy
CCDQUDC8C,Gerber Beatrice
CCDSZDC8T,Ruchti Jacques
CCDT1DC8Z,Pichard Marc
CCDTADC8M,Jaquier Marion
CCDUGDC8C,Berning Elias
CCDWQDC8T,Rattenni Angelo
CCDX8DC82,Rive Christian
CCDXEDC84,Gallaire Séverine
FF65F6FBQ,Bourgeois Gael
FF6BH6FB1,Einpaul Jürgen
FF6KR6FB1,Gantenbein Nadia
FF6NF6FBX,Deak Nicolas
FF6P26FBW,Yeates Yvette
FF6QB6FBE,Genolet Lucie
FF6RT6FBQ,Certain Emmanuel
FF6WG6FBD,Wassef Jérôme
GGZ1LZGWK,Schlumpf Nicolas
GGZ2HZGWM,Heimer Christine
GGZ54ZGW5,Chevalley Marc
GGZ5GZGWR,Tual Jean-Christophe
GGZ77ZGW7,Dessaux Isabelle
GGZ84ZGW2,Clerc Mireille
GGZ8YZGW4,Hugli Anick
GGZAJZGW4,Jacquard Stephane
GGZBNZGW2,Golay Laurent
GGZHCZGWA,Moos Yvan
GGZHTZGWG,Besnard Chantal
GGZK8ZGWN,Thévoz Florian
GGZKZZGWK,Leu Astrid
GGZN8ZGWK,Barbezat Roland
GGZP1ZGWM,Jossevel Sébastien
GGZQUZGWR,Dewarrat Claude
GGZR9ZGWR,Dupasquier Christèle
GGZRGZGW5,Pestalozzi Lorenzo
GGZUGZGWR,Ethenoz Philippe
GGZW7ZGW7,Perreau Olivier
GGZZEZGWA,Terrapon Patrick
JJ9QF9JP6,Moik Steve
JJ9UZ9JP6,Serra Ribas Oriol
KKQ12QKEZ,Ruchonnet Jerome
KKQ27QKET,Rime Benoît
KKQ2XQKED,Weber Antoine
KKQ3RQKEM,Pieren Laurent
KKQ42QKEW,Beccaro Mischa-Lara
KKQ5TQKE2,Lehmann Matthias
KKQ6JQKE7,Varray Stephane
KKQ6JQKEW,Boyer Christophe
KKQ7SQKEA,Durrer Cornel
KKQ84QKEJ,Cattin Alexandre
KKQ88QKEY,Jehanno Enrique
KKQ9ZQKE5,Haas Jean-Baptiste
KKQA2QKEJ,Vidalies Pierre
KKQABQKEY,Garcia Javier
KKQBNQKEJ,Jacob Olivier
KKQBUQKEY,Picard Guillemette
KKQCYQKEA,Verloove Olivier
KKQDUQKE7,Arnesano Stefano
KKQEBQKE5,Kojima Natsuko
KKQG1QKEN,Bianchin Damien
KKQGQQKEK,Hvert Cyril
KKQHZQKEF,Lagezza Carlos
KKQKSQKEM,Musso Michel
